FID,ponto,id_bem,identificacao_bem,co_iphan,no_logradouro,nu_logradouro,id_natureza,ds_natureza,codigo_iphan,id_classificacao,ds_classificacao,id_tipo_bem,ds_tipo_bem,sg_tipo_bem,sintese_bem,dt_cadastro
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_267,POINT (-43.82274434072634 -22.47308115883322),2483,Casa ao lado da estação,RJ3300308BIED00004,Ponte Oton Guedes,10,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa ao lado da estação , localizado(a) no estado de Rio de Janeiro, cidade(s) de Barra do Piraí, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-17
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_268,POINT (-35.01454956412 -8.111263260191215),1573,Garagens de Vagões do Pátio de Jabotão dos Guararapes,PE2607901BIED00006,Barreto de Menezes,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Garagens de Vagões do Pátio de Jabotão dos Guararapes, localizado(a) no estado de Pernambuco, cidade(s) de Jaboatão dos Guararapes, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_269,POINT (-34.92356366991646 -8.164531877065107),2578,Oficina mecânica do Pátio de Jaboatão dos Guararapes,PE2607901BIED00009,Barreto de Menezes,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Oficina mecânica do Pátio de Jaboatão dos Guararapes, localizado(a) no estado de Pernambuco, cidade(s) de Jaboatão dos Guararapes, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-18
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_26a,POINT (-37.04868497573476 -8.420103249525429),2428,Depósito 03 Estação Ferroviária de Arcoverde,PE2601201BIED00004,Coronel Antônio Japiassu,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Depósito (de acordo com o inventário corresponte a uma das 4 garragens de troller conjugadas, localizado(a) no estado de Pernambuco, cidade(s) de Arcoverde, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-07
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_26b,POINT (-37.04855354749163 -8.420015690697008),2431,Posto de abastecimento Estação Ferroviária de Arcoverde,PE2601201BIED00006,Coronel Antônio Japiassu,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Posto de abastecimento, localizado(a) no estado de Pernambuco, cidade(s) de Arcoverde, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-10
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_26c,POINT (-37.04836042844437 -8.420068756655969),2583,Depósito 02 Estação Ferroviária de Arcoverde,PE2601201BIED00011,Coronel Antônio Japiassu,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Depósito, localizado(a) no estado de Pernambuco, cidade(s) de Arcoverde, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-18
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_270,POINT (-43.05307179364079 -21.35581970448112),2396,Armazém,MG3128402BIED00004,Oscár Alves Viêira,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Armazém, localizado(a) no estado de Minas Gerais, cidade(s) de Guarani, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-04
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_271,POINT (-43.05278747948539 -21.356064512218055),1360,Estação Guarany,MG3128402BIED00001,Oscár Alves Viêira,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Guarany, localizado(a) no estado de Minas Gerais, cidade(s) de Guarani, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_272,POINT (-43.73734540618327 -18.3549535910657),1338,Estação de Barão do Guaicuhy,MG3127602BIED00002,de Barão de Guaicuí,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação de Barão do Guaicuhy, localizado(a) no estado de Minas Gerais, cidade(s) de Gouveia, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_273,POINT (-43.05500298413221 -21.354061073620944),1361,"Estrada Vicinal Rio Pomba, KM 4.669",MG3128402BIED00002,Antônio Carlos,10,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estrada Vicinal Rio Pomba, KM 4.669, localizado(a) no estado de Minas Gerais, cidade(s) de Guarani, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_274,POINT (-35.01439399599641 -8.111114559105681),2425,Parcela do Pátio Ferroviário de Jabotão dos Guararapes,PE2607901BIED00008,Barreto de Menezes,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Parcela do Pátio Ferroviário de Jabotão dos Guararapes, localizado(a) no estado de Pernambuco, cidade(s) de Jaboatão dos Guararapes, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-07
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_275,POINT (-38.870284813932905 -4.335003438004983),1303,Garagem de Auto de Linha,CE2302107BIED00001,Monte Linha José Antônio,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Garagem de Auto de Linha, localizado(a) no estado de Ceará, cidade(s) de Baturité, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-16
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_276,POINT (-37.0547306 -8.420977800000014),1561,Depósito 01 Estação Ferroviária de Arcoverde,PE2601201BIED00003,Capitão Arlindo Pacheco de Albuquerque,88,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Depósito, localizado(a) no estado de Pernambuco, cidade(s) de Arcoverde, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_277,POINT (-37.049658617606845 -8.41969729479066),2435,Depósito 04 Estação Ferroviária de Arcoverde,PE2601201BIED00008,Coronel Antônio Japiassu,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Depósito (de acordo com o inventário corresponte a uma das caixas d'água), localizado(a) no estado de Pernambuco, cidade(s) de Arcoverde, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-10
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_278,POINT (-37.048848590482486 -8.41990159886098),1559,Armazém Estação Ferroviária de Arcoverde,PE2601201BIED00001,Zeferino Galvão,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Armazém, localizado(a) no estado de Pernambuco, cidade(s) de Arcoverde, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_279,POINT (-40.634758295195994 -4.598732049227358),1598,Estação Ferroviária de Engenheiro João Thomé,CE2305902BIED00002,Raimundo Nonato de Brito,s/n,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Engenheiro João Thomé, localizado(a) no estado de Ceará, cidade(s) de Ipueiras, é um Bem Imóvel, do tipo Edificação, com estado de conservação Ruim e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_27a,POINT (-43.93273199524178 -19.913761537934587),2601,Alojamento da Tração,MG3106200BIED00008,Januária,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Alojamento da Tração, localizado(a) no estado de Minas Gerais, cidade(s) de Belo Horizonte, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_27c,POINT (-35.31737930866668 -7.059874820636253),2417,"Terreno de Pátio,com 11.200 m²",PB2509107BIED00002,Antônio de Luna Freire,146,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno de Pátio,com 11.200 m², localizado(a) no estado de Paraíba, cidade(s) de Mari, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-06
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_27d,POINT (-45.275917549537795 -20.77430894857661),2394,Casa do Agente Ferroviário,MG3112000BIED00002,Getúlio Vargas,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa do Agente Ferroviário, localizado(a) no estado de Minas Gerais, cidade(s) de Candeias, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-04
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_27f,POINT (-45.00110137378229 -22.461007193978418),1433,Terreno da Estação Ferroviária de Coronel Fulgêncio,MG3147600BIED00004,Divisória,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno da Estação Ferroviária de Coronel Fulgêncio, localizado(a) no estado de Minas Gerais, cidade(s) de Passa Quatro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_280,POINT (-44.9831466666368 -22.415257055428725),1434,Terreno da Estação Ferroviária de Manacá,MG3147600BIED00005,Lua Crescente,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno da Estação Ferroviária de Manacá, localizado(a) no estado de Minas Gerais, cidade(s) de Passa Quatro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
