FID,ponto,id_bem,identificacao_bem,co_iphan,no_logradouro,nu_logradouro,id_natureza,ds_natureza,codigo_iphan,id_classificacao,ds_classificacao,id_tipo_bem,ds_tipo_bem,sg_tipo_bem,sintese_bem,dt_cadastro
tg_bem_classificacao.fid-7766db4e_192a223c909_561b,POINT (-43.20555829999999 -22.91135280000001),1084,"Imagem de Sant´Ana, com 69,5 cm de altura total, de autoria de Antônio Francisco Lisboa",RJ3304557BMAR00007,Afonso Cavalcanti,455,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,2,Artefato,AR,"Imagem de Sant´Ana, com 69,5 cm de altura total, de autoria de Antônio Francisco Lisboa, também conhecido(a) como Imagem de Santana / Aleijadinho, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Móvel ou Integrado, do tipo Artefato, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_5624,POINT (-50.1315722 -29.9860611),1063,"""Coleção de armas e apetrechos militares que integram o acervo do Museu de Armas General Osório""",RS4321600BMCL00001,da Igreja,346,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,1,Coleção,CL,"""Coleção de armas e apetrechos militares que integram o acervo do Museu de Armas General Osório"", também conhecido(a) como Coleção de armas e apetrechos militares do Museu de Armas General Osório, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Tramandaí, é um Bem Móvel ou Integrado, do tipo Coleção, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_5626,POINT (-44.1764611 -21.107436099999997),168,Chafariz de São José,MG3168804BMAR00001,do Chafariz,,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,2,Artefato,AR,"Chafariz do tipo parietal, estando solto no meio de um largo, apoiado em paredão perpendicular que funciona como arco botante. Fachada em estilo D. João V, com duas pilastras guarnecidas por cimalha e frontão curvo com volutas, coruchéus e arremate em cruz. As três bicas com carrancas entalhadas dispõem-se dentro de molduras curvas sobre fundo azul. Ao meio abre-se um nicho com imagem, fechado por uma grade. No frontão, o brasão de Portugal encimado pela coroa. O tanque tem movimento sinuoso.",2015-01-28
tg_bem_classificacao.fid-7766db4e_192a223c909_563c,POINT (-43.5071361 -20.3875583),1143,Imagem de Santana do Povoado da Chapada,MG3146107BMAR00008,Barão do Rio Branco,12,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,2,Artefato,AR,"Imagem de Santana do Povoado da Chapada, também conhecido(a) como Imagem de Santana / Aleijadinho, localizado(a) no estado de Minas Gerais, cidade(s) de Ouro Preto, é um Bem Móvel ou Integrado, do tipo Artefato, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_5645,POINT (-43.18153060000001 -22.507605599999994),1164,"Retábulo e imagem de Nossa Senhora do Amor Divino, assim como a mesa de comunhão, duas credências",RJ3303906BMAC00001,Koëller,260,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,3,Acervo,AC,"Retábulo e imagem de Nossa Senhora do Amor Divino, assim como a mesa de comunhão, duas credências , localizado(a) no estado de Rio de Janeiro, cidade(s) de Petrópolis, é um Bem Móvel ou Integrado, do tipo Acervo, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_5646,POINT (-43.20555829999999 -22.91135280000001),1202,Arco e oratório de Nossa Senhora da Boa Esperança localizados nos fundos da Igreja,RJ3304557BMAC00004,Afonso Cavalcanti,455,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,3,Acervo,AC,"Arco e oratório de Nossa Senhora da Boa Esperança localizados nos fundos da Igreja , também conhecido(a) como ""Arco e oratório de Nossa Senhora da Boa Esperança localizados nos fundos da Igreja de Nossa Senhora, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Móvel ou Integrado, do tipo Acervo, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_5658,POINT (-46.3628639 -23.947508299999985),683,Engenho dos Erasmos,SP3548500BIED00002,Alan Cíber Pinto,96,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Engenho dos Erasmos, também conhecido(a) como Engenho dos Erasmos: ruínas, localizado(a) no estado de São Paulo, cidade(s) de Santos, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-05-05
tg_bem_classificacao.fid-7766db4e_192a223c909_568c,POINT (-41.813810410290664 -13.583440072994847),421,Igreja de Santana: ruínas,BA2926707BIED00005,Nossa Senhora Santana,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Encontra-se recuada em relação às edificações vizinhas e precedida por um adro que se articula com sua nave por ampla escadaria. Em alvenaria de pedra, nunca chegou a ser concluída, tendo suas obras paralisadas, em torno de 1850, devido ao êxodo da população local para outra região mineira. Sua composição adota raro partido, com três naves e capela-mor que se comunica com as sacristias que lhe são justapostas através de arcos.",2015-01-30
tg_bem_classificacao.fid-7766db4e_192a223c909_56b9,POINT (-38.5130023956 -12.973337219700005),60,Capela do Corpo Santo,BA2927408BIED00008,Suburbana,S/N,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"A planta é do tipo arcaico, com nave e capela-mor formando um só corpo de construção, dividido pelo arco cruzeiro. Não tem torre, mas a presença de base indica sua existência anterior ou, pelo menos, projeto para construí-la. O forro da nave, provavelmente o único elemento da época da sua construção, é composto por caixotões guarnecidos por moldura com ornatos em talha. Dentre a imaginária, destaca-se a imagem do Senhor dos Passos, o crucifixo do altar-mor e a estátua do Senhor da Redenção.",2015-01-22
tg_bem_classificacao.fid-7766db4e_192a223c909_56ca,POINT (-43.8951028 -19.62655000000001),1024,"Túmulos do Dr. Peter Wilhen Lund, Pedro A Brandt, Guilherme Behrens, João Rodolfo Müller e cemiterio",MG3137601BICA00001,Rua São João,290,2,Bem Imóvel,BI,66,Conjunto arquitetônico,6,Conjunto Arquitetônico,CA,"Túmulos do Dr. Peter Wilhen Lund, Pedro A Brandt, Guilherme Behrens, João Rodolfo Müller e cemiterio, também conhecido(a) como ""Túmulos do Dr. Peter Wilhem Lund, Peter Andreas Brandt, Wilhelm Behrens, Johann Rudolph Muller , localizado(a) no estado de Minas Gerais, cidade(s) de Lagoa Santa, é um Bem Imóvel, do tipo Conjunto Arquitetônico, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_56d5,POINT (-41.267346999999994 -21.859393000000004),132,Solar e Capela do Engenho do Colégio e capela,RJ3301009BICA00001,Sérgio Vianna Barroso,3060,2,Bem Imóvel,BI,69,Arquitetura religiosa,6,Conjunto Arquitetônico,CA,"Localizada em meio à planície de canaviais, forma ampla e compacta quadra em torno de um pátio central. A capela constitui a ala direita da quadra e sua torre sineira localiza-se entre ela e a casa. A capela e a torre apresentam-se para a frontaria principal como elementos diferenciados do resto da edificação. Contrastando com elas, a casa se apresenta singela, sólida, com vãos espaçados e dispostos com alguma irregularidade ao longo das quatro faces, além daquelas voltadas para o pátio interno.",2015-01-27
tg_bem_classificacao.fid-7766db4e_192a223c909_56f4,POINT (-60.023683299999995 -3.1397500000000247),3314,"Imóvel denominado Mercado Municipal, compreendendo seus pavilhões e jardins, embarcadouro e trecho c",AM1302603BICA00002,dos Barés,46,2,Bem Imóvel,BI,67,Arquitetura civil,6,Conjunto Arquitetônico,CA,"O conjunto é formado por vários pavilhões em estrutura de ferro, com o principal deles medindo aproximadamente 45 m x 42 m. Sua estrutura é sustentada por 28 colunas, sendo os parapeitos onde estas se apóiam e as duas salas laterais, em alvenaria de pedra e tijolo. Justaposto lateralmente ao pavilhão principal, dois outros galpões de igual tamanho. O pavilhão posterior possui cobertura em quatro águas e feita com chapas onduladas. Ladeando esse pavilhão existem
dois menores, de forma octogonal.",2018-02-20
tg_bem_classificacao.fid-7766db4e_192a223c909_5723,POINT (-35.03904 -7.127289999999999),1741,Igreja de Nossa Senhora do Socorro,PB2513703BIED00003,PB004,Km 018,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja de Nossa Senhora do Socorro, também conhecido(a) como Capela de Nossa Senhora do Socorro, localizado(a) no estado de Paraíba, cidade(s) de Santa Rita, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado. Constitui o único exemplar de capela com alpendre na Paraíba, com colunas dóricas sustentando um telhado de três águas.",2016-01-20
tg_bem_classificacao.fid-7766db4e_192a223c909_5726,POINT (-34.8798136640013 -8.066106626711548),1754,Igreja da Ordem Terceira do Carmo,PE2611606BIED00036,Largo de Nossa Senhora do Carmo,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja da Ordem Terceira de Nossa Senhora do Carmo , também conhecido(a) como Igreja da Ordem Terceira do Carmo, localizado(a) no estado de Pernambuco, cidade(s) de Recife, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2016-01-22
tg_bem_classificacao.fid-7766db4e_192a223c909_5739,POINT (-34.87162320428459 -8.062820773667204),2040,"Conjunto Arquitetônico, Urbanístico e Paisagístico do Antigo Bairro do Recife",PE2611606BICU00001,Cais do Apolo,925,2,Bem Imóvel,BI,219,Sem classificação,7,Conjunto Urbano,CU,"Conjunto Arquitetônico, Urbanístico e Paisagístico do Antigo Bairro do Recife, também conhecido(a) como Recife Antigo, localizado(a) no estado de Pernambuco, cidade(s) de Recife, é um Bem Imóvel, do tipo Conjunto Urbano, com estado de conservação Regular e de preservação Pouco Alterado.",2016-09-20
tg_bem_classificacao.fid-7766db4e_192a223c909_5758,POINT (-49.25947888929398 -26.861464003994364),955,Casa Ewald,SC4218202BIED00006,Blumenau,2240,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Casa Ewald, na Via Hass, localizado(a) no estado de Santa Catarina, cidade(s) de Timbó, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_5787,POINT (-46.91525279999999 -23.606163900000006),877,Casa grande do Sítio do Padre Inácio,SP3513009BIED00001,Professor Manoel J. Pedroso,1347,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Casa grande do Sítio do Padre Inácio	, também conhecido(a) como Sítio do Padre Inácio: casa, localizado(a) no estado de São Paulo, cidade(s) de Cotia, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_578e,POINT (-43.4981944 -20.38765279999999),691,Oratório da Rua Barão de Ouro Branco,MG3146107BMAR00001,Barão do Ouro Branco,,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,2,Artefato,AR,"Suas paredes são em alvenaria de pedra, frontispício com pilastras de canto encimadas por coruchéus piramidais e empenas com óculo central, que arrematam o telhado. Este apresenta cimalhas molduradas em forte saliência. Internamente, possui altar de madeira, tipo oratório, com colunas salomônicas e restos de douramento. No centro desse altar encontra-se um espaço quadrangular no qual figurava tela a óleo, representando o episódio do """"Encontro do
Cristo com Verônica"""".",2015-05-07
tg_bem_classificacao.fid-7766db4e_192a223c909_57ec,POINT (-46.6098361 -23.585230600000013),817,"Conjunto composto especialmente pelo prédio onde funciona o Museu Paulista, inclusive seus jardins",SP3550308BICA00005,Nazaré,,2,Bem Imóvel,BI,66,Conjunto arquitetônico,6,Conjunto Arquitetônico,CA,"Conjunto composto especialmente pelo prédio onde funciona o Museu Paulista, inclusive seus jardins ,fronteiros e os bosques que o circundam; pelo Monumento à Independência e pela Casa do Grito; e também conhecido(a) como Conjunto do Ipiranga:Museu Paulista, Monumento à Independência, Casa do Grito e Parque Independencia, localizado(a) no estado de São Paulo, cidade(s) de São Paulo, é um Bem Imóvel, do tipo Conjunto Arquitetônico, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-11
tg_bem_classificacao.fid-7766db4e_192a223c909_57ef,POINT (-43.8109444 -19.892266699999986),1194,Chafariz do Caquende,MG3156700BMAR00001,Dom Pedro II,,1,Bem Móvel ou Integrado,BM,9999,Sem classificação,2,Artefato,AR,"Chafariz do Caquende, localizado(a) no estado de Minas Gerais, cidade(s) de Sabará, é um Bem Móvel ou Integrado, do tipo Artefato, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_57f7,POINT (-43.18133012799395 -22.507666964257194),2679,"Conjunto Urbano-Paisagístico de Petrópolis, constituído pela Avenida Koeler e extensões",RJ3303906BICU00001,(Confirmar Endereço),,2,Bem Imóvel,BI,219,Sem classificação,7,Conjunto Urbano,CU,"Avenida Koeler: conjunto urbano-paisagístico, localizado(a) no estado de Rio de Janeiro, cidade(s) de Petrópolis, é um Bem Imóvel, do tipo Conjunto Urbano, com estado de conservação Regular e de preservação Pouco Alterado.",2017-06-07
tg_bem_classificacao.fid-7766db4e_192a223c909_581a,POINT (-43.1764 -22.909365000000008),339,Teatro Municipal: prédio,RJ3304557BIED00005,Floriano,,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Inspirado na Ópera de Paris, tem feição eclética, empregando na sua construção materiais de grande requinte, como mármore, bronze, metais e estuques dourados, azulejos e ladrilhos especialmente desenhados, veludos, estruturas metálicas inglesas, cobertura e telhados em chapas de cobre. Colunas de ordem monumental compõem os pórticos das três fachadas que rodeiam torreões com cúpulas bulbosas. No subsolo, encontra-se restaurante decorado com motivos característicos da arte assíria.",2015-01-30
tg_bem_classificacao.fid-7766db4e_192a223c909_5825,POINT (-39.014093 -4.9665680000000005),726,Parque Nacional dos Serrotes de Quixadá,CE2311306BPST00001,Rua Tabelião Enéas,649,4,Bem Paleontológico,BP,43,Sítio,4,Sítio,ST,"Parque Nacional dos Serrotes de Quixadá, localizado(a) no estado de Ceará, cidade(s) de Quixadá, é um Bem Paleontológico, do tipo Sítio, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-09
tg_bem_classificacao.fid-7766db4e_192a223c909_5889,POINT (-43.180397199999994 -22.89927780000001),1172,"Casa na Rua Mayrink Veiga, 9",RJ3304557BIED00057,Mayrink Veiga,9,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Casa na Rua Mayrink Veiga, 9, também conhecido(a) como Casa à Rua Mayrink Veiga, 9, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_588d,POINT (-43.80671939999999 -19.889913900000003),669,Igreja de Nossa Senhora do Carmo,MG3156700BIED00005,do Carmo,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Em alvenaria de pedra, possui torres quadradas, encimadas por cúpula de alvenaria e arremates em forma piramidal, com cunhais, pilares das torres e enquadramento dos vãos em cantaria. Na fachada, porta em madeira almofadada e frontão com esculturas ornamentais em pedra-sabão azulada. No interior, o coro é guarnecido por balaustrada em madeira torneada. Os púlpitos possuem enquadramento das portas e suportes em pedra trabalhada e tambores com superfícies onduladas, com esculturas em baixo-relevo.",2015-05-05
tg_bem_classificacao.fid-7766db4e_192a223c909_588f,POINT (-43.190454 -22.913977),1200,"Casa à rua Riachuelo, 303 (onde residiu e faleceu o General Osório)",RJ3304557BIED00073,Riachuelo,303,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Casa à rua Riachuelo, 303 (onde residiu e faleceu o General Osório), também conhecido(a) como Casa do General Osório, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
